Feature ID,OTU_ID,Immediate_annotated_taxa,rank,threshold,min,max,mean
52a0f29a826281907ae9369c7fdfebe5,OTU2146,Burkholderiales,order,1,1,9,3.48
52b6c72c37d18bf93fa3d7d53db6ef98,OTU4358,Bacteroidetes,phylum,1,1,13,1.29
52cadf29de1cd4b84f7e39bf415a98d3,OTU59,Bacteria,domain,1,1,21,1.8
52ce1959f0e8e80b146fed111fdd19e4,OTU4756,Bacteria,domain,0.99,1,21,1.8
52e8a24f3755b9ec1a7ad3017b18c262,OTU3351,Bacteria,domain,0.99,1,21,1.8
52e99eb303d8add7b1795d9f4562b0d4,OTU2409,Cyanobacteria,class,0.98,1,6,2.32
52ffb1faa50057ad7eacc828220ae5fa,OTU305,Gemmatimonas,genus,0.97,1,2,1.67
5303145db859d6155463490eab852e8e,OTU2719,Cystobacter,genus,0.83,4,4,4
530404097232ddcb9e1b0946c04a1677,OTU5245,Proteobacteria,phylum,1,1,21,1.96
5327253adfcc7e435a7a21141305c2e4,OTU2738,Gp6,genus,1,1,1,1
532e2818c48b203c62cc07036e92c3a5,OTU1516,Cytophagales,order,1,1,8,2.69
53363fc0fc7a75f85bae83a8af2f5af6,OTU3464,Alphaproteobacteria_incertae_sedis,order,1,2,2,2
5341dfaa8b3a9239da3d33dd7af03b24,OTU3784,Clostridium sensu stricto,genus,0.85,1,16,9.7
5344083e4bf6569c32072b3834ea9836,OTU414,Betaproteobacteria,class,1,1,10,2.77
5345262374270bbde6b599a18f489a6e,OTU2385,Acidovorax,genus,1,3,4,3.5
534d43aa818421da8b9cbce91fc0c0d6,OTU1179,Erythrobacteraceae,family,0.97,1,2,1.29
53676ae5441257a7f337b11c0e36d1f6,OTU3866,Sorangiineae,suborder,1,3,4,3.84
53981bb88e6c74c7edb7eadeca6c4050,OTU728,Chloroflexi,phylum,0.81,1,3,1.71
5399458f05ca8172765036a48f15e1ab,OTU706,Dokdonella,genus,1,2,2,2
539b629ea90fb5725c073735089b30d4,OTU4125,Cellvibrio,genus,1,2,5,3.33
53a305509b5423164a9e111f4a0991b7,OTU1789,Phycisphaerae,class,0.92,1,2,1.33
53b95c9bd080b7f76deed2518507dfa3,OTU1175,Acidimicrobiaceae,family,1,2,2,2
53bbed161e3c76ed62036d7ba8a43999,OTU5253,Proteobacteria,phylum,1,1,21,1.96
53e8301fb975a8c930fc6da18a3ac46d,OTU1267,Intrasporangiaceae,family,1,2,2,2
53e97145c8739577ef878e8bdabb0324,OTU1523,Xanthomonadaceae,family,1,1,4,2.15
53f328655a11106726923a074849ed91,OTU3367,Enterobacteriaceae,family,1,1,13,6.89
540d7599341060dcd531035993a3d613,OTU2766,Halomonas,genus,1,1,6,5
541bacdc7806707f2568e7e1e15040ba,OTU2973,Verrucomicrobiaceae,family,1,3,3,3
541d64d6fef7ce28436bb53a3dc8091d,OTU2398,Erythrobacteraceae,family,0.86,1,2,1.29
541daeb2fa2958cdbdd860d5ea96777b,OTU5121,Bacteria,domain,0.99,1,21,1.8
54265ab536d6315930acd10562a704ac,OTU5320,Bacteria,domain,1,1,21,1.8
5444e67d0ee81a611db6418a6b88bc16,OTU4302,Cytophagales,order,0.8,1,8,2.69
5447ac0975d259c25a122cd74731d023,OTU4484,Verrucomicrobiaceae,family,1,3,3,3
5452b968a5b6dd29e77e353cfe7b3845,OTU4993,Pseudomonadaceae,family,0.89,1,9,4.27
546c66e014d004869d2069e79e91c4dd,OTU4892,Cyanobacteria,class,0.92,1,6,2.32
546cbd8b13e13c979010d6586a29ff5c,OTU135,Acidobacteria_Gp4,class,1,1,1,1
54715d71372e47f783351a1398d97e36,OTU2728,Verrucomicrobiaceae,family,1,3,3,3
5477cec8f259ac43fa15d0ee0a102ba2,OTU3315,Betaproteobacteria,class,1,1,10,2.77
548219ea61704ac791d5e65c214b0292,OTU4856,Verrucomicrobiaceae,family,1,3,3,3
548b33f628c5a3281280e0533575bc50,OTU5444,Betaproteobacteria,class,1,1,10,2.77
54a398e5019f91325d16ade1897d8c56,OTU3881,Acidobacteria,phylum,0.9,1,2,1.28
54ab0f954753dfc91feac81df0c0d7b5,OTU50,Acidobacteria_Gp4,class,1,1,1,1
54b26fa631e22421a6e35837f9ce8dc1,OTU4551,Cytophagaceae,family,1,1,4,3
54b7b8d2486d4e364dd45cfd81f8fa66,OTU981,Chlamydiales,order,0.94,1,4,1.94
54d585d08133aa8ef49869eba39776ac,OTU67,Sphingomonas,genus,0.98,1,4,2.18
54da3d699c505ba2397ef1dd93a11fbe,OTU3674,Bacteria,domain,1,1,21,1.8
54db36c0a978d911e1c2b1c9243bcf1c,OTU3952,Sphingomonadales,order,0.82,1,5,1.76
55017014a2befb35d01934d01ead869e,OTU953,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
550e404d6001e453c3a439df3a611fb4,OTU1922,Frankineae,suborder,1,1,3,2.25
551ed73b6fe3591c166d71c1b72a33a3,OTU620,Bacteroidetes,phylum,1,1,13,1.29
552bc08c89fc57010397ce1880816b81,OTU571,Mycobacterium,genus,1,1,3,1.14
552edc48b0236222196ed4cce426bb58,OTU156,Proteobacteria,phylum,1,1,21,1.96
5534e69d05a85bfee5c9df2ba12d830c,OTU874,Bdellovibrionaceae,family,1,1,2,1.5
55376a6effd6e9aea26051b513e8b545,OTU4421,Comamonadaceae,family,0.85,1,9,2.75
55393365833c7a3678b98732e0aeb8eb,OTU2433,Sorangiineae,suborder,1,3,4,3.84
5553ebb78d173e5e8181c98615e60f82,OTU3935,Spartobacteria,class,1,1,1,1
5586ca96e6210870b0ffa5de5f2070e7,OTU5441,Pseudoxanthomonas,genus,1,1,2,1.33
55937ff9838d7bd5e19b12e1764dabf3,OTU2734,Bacteria,domain,1,1,21,1.8
5598c58cb83b5bc8fdb3d4b332f2c996,OTU4182,Chloroflexineae,suborder,0.89,2,3,2.5
55a940ac6dfe4ba195fc15959d785b9a,OTU4080,Bacteriovoracaceae,family,1,2,2,2
55b835cf541efc96c866fafdb49b1076,OTU1207,Agromyces,genus,1,2,3,2.5
55c07b6fa579a81f85ce3ac31cba9650,OTU864,Micromonosporaceae,family,1,1,6,3.17
55ec05db3e40ac1a4e7662e1cfda4000,OTU3817,Rhodobacteraceae,family,1,1,6,2.82
55f5285de8d1eca3bb0c53d32a8c2302,OTU3921,Chloroflexi,phylum,0.97,1,3,1.71
5614a5ee7f8b2915d4994afee92a2c73,OTU5357,Chitinophagaceae,family,1,1,6,3.38
561b38e151f589a85ee875a12557469e,OTU1535,Caldilineaceae,family,0.95,2,2,2
5637c861d1e90292c2e406ecce536810,OTU3185,Niastella,genus,0.95,3,3,3
563a94c71f8a83b40efe2404077fcdad,OTU4967,Rhizobiales,order,0.88,1,11,2.2
565833e7cdc10989857768bbc714ac4e,OTU957,Rubrobacteridae,subclass,1,1,1,1
56681aba093d2528c03308a84b064331,OTU4382,Bacteria,domain,1,1,21,1.8
5669b6956f4050675802f096d28191e8,OTU1782,Lysobacter,genus,0.94,2,3,2.12
566c3ea630108453a749254e49c5f9f7,OTU218,Acidobacteria_Gp4,class,1,1,1,1
5677f903d688118382692aaf8b19bd88,OTU721,Betaproteobacteria,class,1,1,10,2.77
5683289769aa66c7fc48f969d8bb5268,OTU1527,Cytophagales,order,1,1,8,2.69
569048d505f0c6390cdb479dd06f9d05,OTU4492,Gammaproteobacteria,class,0.99,1,21,2.69
569418df588c6249c6525811063aacf5,OTU3505,Finegoldia,genus,1,4,4,4
569fd3d372e22d7d0af1bbb1b6a677a5,OTU2608,Acidobacteria_Gp1,class,1,1,2,1.1
56ace18a35bae6442d32279d465cce5f,OTU1197,Caldilineaceae,family,0.97,2,2,2
56addd95068fe8e92d9f02841476eb27,OTU3322,Bacteria,domain,1,1,21,1.8
56afb7feac7a5d33617f0cc63a8b9e3d,OTU393,Sphingomonas,genus,1,1,4,2.18
56e200b71e5898bf10a17b731d3b73bd,OTU76,Bradyrhizobium,genus,1,1,2,1.33
570f540070917e9e11f93a7fb51451d1,OTU2821,Rhodospirillaceae,family,0.99,1,10,3.48
572dc26bf06ad52a839c380f9ffda128,OTU4090,Bacteria,domain,1,1,21,1.8
5749d9d846dfd2df08f6679e76581228,OTU280,Phenylobacterium,genus,0.98,1,1,1
576ec64273d62fb339e4b0150c778e19,OTU4686,Chloroflexi,phylum,0.99,1,3,1.71
5770ede219a03120dd1005af9fcc6251,OTU3790,Bacteria,domain,1,1,21,1.8
57777ac84456a0ff8fb83aadd0f35469,OTU5443,Chitinophagaceae,family,1,1,6,3.38
577861377a132391d0965b94f11b28e5,OTU2125,Pseudomonadaceae,family,1,1,9,4.27
577aed6c9bc217c5909880c2cef4cd0f,OTU1501,Rubrobacteridae,subclass,1,1,1,1
5782e11d90c35d2eac024c5f630b50ac,OTU4790,Nitrosopumilus,genus,1,1,1,1
5797e9801167a716767d39f41ebd510a,OTU2795,Xanthomonadaceae,family,1,1,4,2.15
57abcdd862c21079dc9319e649825cd3,OTU1442,Betaproteobacteria,class,1,1,10,2.77
57cb80ee3f32e8d945417ee5066e8038,OTU1223,Acidobacteria,phylum,1,1,2,1.28
57d47904f3b8e5a178bfce954750c5fd,OTU2800,Nannocystineae,suborder,0.99,2,2,2
57feb219c0c0503abfbfb36e59a77db6,OTU2401,Xanthomonadaceae,family,1,1,4,2.15
5801291b00f03b54fb2d8a08fd529457,OTU3180,Anaerolineaceae,family,1,1,2,1.5
58131ab508287e0ea4b12ef9a3edc6df,OTU3155,Bacteria,domain,1,1,21,1.8
582b791d7bf428eb2145be8e2929cbac,OTU3664,Burkholderiales,order,1,1,9,3.48
5845e29df7855a2469a4e2647fc5e89b,OTU2651,Cellvibrio,genus,1,2,5,3.33
584a92eb278bd6cae6363e120fa5cd6b,OTU2851,Labilithrix,genus,0.99,4,4,4
584c8b188288eb88a22579a1c0a7d224,OTU470,Xanthomonadaceae,family,1,1,4,2.15
5867fa4a4e7cdf2af121611400a7746b,OTU922,Chloroflexi,phylum,0.84,1,3,1.71
587d18508c32049039412b88534ca993,OTU3561,Bacteria,domain,1,1,21,1.8
587e1d960b8c358e1755e083c3e30a7c,OTU3814,Verrucomicrobiaceae,family,0.95,3,3,3
58a6101cbf7ff61e6b4162bcd40d3b00,OTU40,Sphingomonadaceae,family,0.98,1,5,2.23
58a91d1ba09c30cbabce77bf3d4b38e6,OTU136,Caulobacteraceae,family,1,1,3,2
58ae153d9f1e7fd0925e948f26517a63,OTU1311,Flavisolibacter,genus,0.93,3,3,3
58b3cb391dfe0870a80625d38633e27b,OTU5201,Cytophagales,order,1,1,8,2.69
58b7d3b038a4c789915ea6c780a37239,OTU5229,Sphingomonadales,order,0.85,1,5,1.76
58cab84d75317defa2093db26dc792b2,OTU1331,Acidobacteria,phylum,1,1,2,1.28
58cee10b1c819c634159d5229c3f01d0,OTU3892,Acidobacteria_Gp3,class,1,2,2,2
58de99f3d948c9497f6b022cb9b5eba2,OTU27,Pseudonocardiaceae,family,1,3,5,3.65
5922e10fe6b28223139fd0d8e7cfd57c,OTU2674,Spartobacteria,class,0.98,1,1,1
594b7e955c03c4f00f69324ce06ccbe7,OTU307,Bosea,genus,1,1,2,1.75
59550140210a786f042b0e74d046c0bd,OTU2697,Pelagibacterium,genus,0.88,2,2,2
5957c7de2182df37f571ab362b541941,OTU4747,Proteobacteria,phylum,0.99,1,21,1.96
596284f30f6dd7cfbbce29bece0a5ebe,OTU419,Variovorax,genus,1,2,3,2.17
5977703388f782798b805f194735284e,OTU3188,Thaumarchaeota,phylum,0.99,1,2,1.12
599a73cad76351bcc6176f64e183b643,OTU508,Haemophilus,genus,0.99,6,7,6.01
599b9d916732b17bfc76a015aaa3229b,OTU227,Actinomycetales,order,0.99,1,11,2.3
59a5bec0b7c07d34030d3df85f834336,OTU668,Cellvibrio,genus,1,2,5,3.33
59bf1591f5f543e806902cad7398bf75,OTU353,Streptomyces,genus,0.96,5,7,6.21
59dc4aef6d79cac87007bd70f6a760a4,OTU81,Phyllobacteriaceae,family,0.89,1,3,1.9
59f11d4a94ba1a83db0476267e988a70,OTU4356,Proteobacteria,phylum,1,1,21,1.96
59f895777c28bbb1fc9e23bc34622cf7,OTU1559,Nannocystineae,suborder,0.97,2,2,2
59fca1bf065ba1ab046fc8735ea07833,OTU2743,Rhodocyclaceae,family,1,2,5,2.84
5a03abf1138bac92409a9f6fa63e846d,OTU65,Pseudonocardiaceae,family,1,3,5,3.65
5a0555e5ace44b5b5558cd7eb1c1f11d,OTU3136,Firmicutes,phylum,0.85,1,17,3.98
5a09b24437641f06f7b9022226f1a3f9,OTU5332,Xanthomonadaceae,family,1,1,4,2.15
5a0e4720ca7535b64634f1d194db07ef,OTU516,Spartobacteria,class,1,1,1,1
5a19d0b80ff06eb9f07fe357a8b13ac4,OTU648,Bacteria,domain,1,1,21,1.8
5a34936eb3b737798ee44af9a8efdcd9,OTU3634,Chitinophaga,genus,1,6,6,6
5a3d11450be47c9f962fc5bcbacbb54b,OTU1233,Gemmatimonas,genus,0.97,1,2,1.67
5a7de656fad2401e365d7ad6532a361c,OTU329,Acidobacteria_Gp4,class,1,1,1,1
5a8a9eadfc8b033e63b6ce8c136b81a9,OTU737,Lysobacter,genus,1,2,3,2.12
5a8bcaa33c6cb70a3d9be9a49e259608,OTU939,Cytophagales,order,1,1,8,2.69
5aa448294c6eba7b458dca1035f118f4,OTU2164,Anaerolineaceae,family,0.85,1,2,1.5
5abdb7a886a0731d7ec8274754cca257,OTU3884,Clostridium XlVa,genus,1,5,8,6
5ac3102497ad515c0719e7b52b8f82a7,OTU2340,Bacteria,domain,1,1,21,1.8
5af105693b0d9a43af2b4b25ec3e4bb8,OTU2188,WPS-1_genera_incertae_sedis,genus,1,1,1,1
5af4355a0915835f30b6d7cdff968043,OTU1490,Betaproteobacteria,class,1,1,10,2.77
5af54f2f0dc5d2477b3d024074c35041,OTU1611,Acidobacteria_Gp4,class,1,1,1,1
5afa61cdec14801fde1ab02ff0dbb9cc,OTU821,Rhodocyclaceae,family,0.83,2,5,2.84
5b037bb1c66a63c8600b2536dfc4e7d3,OTU1724,Acidobacteria_Gp4,class,1,1,1,1
5b0b0f01f1675f13b80c25e5e12c15f0,OTU2454,Rhodocyclaceae,family,1,2,5,2.84
5b1e017c10ffd83dd354a8133563b698,OTU2767,Rhodospirillaceae,family,0.81,1,10,3.48
5b2ba698a5c66cb2cd6b1d3fdb40677d,OTU4624,Bacteria,domain,0.98,1,21,1.8
5b339b898f830f25795c5b03147786f2,OTU606,Pseudonocardiaceae,family,1,3,5,3.65
5b5aa48a688bc35ab25352f7c863b0ef,OTU4325,Cytophagales,order,1,1,8,2.69
5b77a31a2df4a485326e8c88a9555c2c,OTU1092,Rhizobiales,order,1,1,11,2.2
5b9961bc4e592ffe881671090d567189,OTU4186,Bacteria,domain,0.99,1,21,1.8
5ba2846780aa1fdb3905e59422c41352,OTU3672,Acidimicrobineae,suborder,0.98,1,2,1.5
5bad9702724932e234246ad4c9fbdef4,OTU4076,WPS-2_genera_incertae_sedis,genus,1,1,1,1
5baf65dcd384f884ad6f054dba4ef415,OTU189,Rhizobiales,order,0.92,1,11,2.2
5bb6b289739c4530a60235555ee13807,OTU1154,Comamonadaceae,family,0.81,1,9,2.75
5bbef060b19dc7643f6b3d50fc7a8146,OTU1962,Bacteria,domain,0.98,1,21,1.8
5bc833952844aaa0edefbe9a282ec549,OTU4961,Chitinophagaceae,family,1,1,6,3.38
5bebbc497da88e6521a9f6c92a2bbe3f,OTU495,Rhizobiales,order,1,1,11,2.2
5bf3891a84cceb8a39af635c79232f0d,OTU3087,Opitutus,genus,0.95,1,2,1.2
5c07ae08923bffc4c4a4d6abbe34e722,OTU743,Sorangiineae,suborder,1,3,4,3.84
5c1bb211f49e0430299f6676bfb6410a,OTU867,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
5c36c2f78a7389e86c2f8850e862965a,OTU339,Chitinophagaceae,family,1,1,6,3.38
5c45c1bbadbf638c8bfb85ebe027dc73,OTU446,Sinobacteraceae,family,1,1,2,1.5
5c5781ec13ea0e0c712b13b2a6a5f50b,OTU3818,Spartobacteria,class,0.98,1,1,1
5c64ab9220929cfd77e94c6ea10a769f,OTU794,Niastella,genus,1,3,3,3
5c6774545aeb3287abf3e8e79caf9f02,OTU3196,Sorangiineae,suborder,1,3,4,3.84
5c6b3b058d17b52bf4ce11eea8286341,OTU4573,Burkholderiaceae,family,0.91,1,7,3.68
5c700077fd59e72e8d522e8bd4a58f07,OTU205,Xanthomonadaceae,family,1,1,4,2.15
5c70419975f137cbe83f9e5ee2d7f4df,OTU589,Proteobacteria,phylum,1,1,21,1.96
5c752b7f081e0126142cc1dbe641317d,OTU4893,Frateuria,genus,0.8,4,4,4
5c93706cd56cafcf039bb9e325c798de,OTU3640,Clostridiaceae 1,family,1,1,16,6.95
5ca3443587d7f7cc286cfc62ea0d6576,OTU1568,Gammaproteobacteria,class,1,1,21,2.69
5cbc2bf6033d19f9769cf5c8563ebc38,OTU4694,Planctomycetaceae,family,1,1,8,2.54
5cbccb1f9d677ae0b028885b9210a4cc,OTU4851,Betaproteobacteria,class,1,1,10,2.77
5cc0a54c2c9cf2731a908130414f4a8b,OTU2235,Bacteria,domain,1,1,21,1.8
5cc2541ed4eb76b1361c26fd845edb23,OTU5475,Chitinophagaceae,family,1,1,6,3.38
5cc4efb35253ada395d0edf898a1cb4e,OTU4194,Chitinophagaceae,family,1,1,6,3.38
5cc5d1aa8bab54fb98b1901d48588e7e,OTU2811,Clostridium sensu stricto,genus,0.82,1,16,9.7
5cd34e5533da0c2318980a38ccfdc839,OTU4793,Gp6,genus,1,1,1,1
5ce336a5260b02361152e49d78b6d244,OTU2690,Halomonas,genus,1,1,6,5
5ce421d9eba91e52a0d350be2f69ab5e,OTU4029,Fluviicola,genus,1,2,2,2
5ce930b09d63c56942cf92c926220cae,OTU4719,Alphaproteobacteria,class,1,1,11,2.03
5cfbced568753db5444e9ea41c700088,OTU590,Verrucomicrobia,phylum,1,1,3,1.52
5d0635a639dbe3b2f912fac2c95f3aae,OTU3694,Xanthomonadaceae,family,1,1,4,2.15
5d133143609271c1142c8d4ea75444ac,OTU459,Gemmatimonas,genus,1,1,2,1.67
5d32eb005c16ebd47c3cf5d210b842d1,OTU920,Arthrobacter,genus,1,4,9,5.71
5d570773c69aa7ad6a3de16edc9f50a1,OTU2521,Acidobacteria_Gp4,class,1,1,1,1
5d70bac24b316e5b583b72c29491b940,OTU1193,Methyloversatilis,genus,0.94,2,2,2
5d750cd719d09a2d5daa7a391ebdf3c3,OTU717,Kineosporiaceae,family,0.99,4,4,4
5d8c54e99934c7f55de25f927b554fe9,OTU4251,Bacteria,domain,0.73,1,21,1.8
5dc1ce5d1634125cd99d8fb412361405,OTU3332,Bacteria,domain,1,1,21,1.8
5dc2669b4f71a1a48c0669c6f0669d39,OTU4283,Armatimonadetes,phylum,1,2,2,2
5dc8334edb607aae66bcb3c9c07fd194,OTU3688,Cytophagales,order,1,1,8,2.69
5de48d2ef90d8d0d77a8793a5a09facb,OTU1632,Actinomycetales,order,0.84,1,11,2.3
5def1cde59237d61343352186197028c,OTU4546,Bacteria,domain,0.99,1,21,1.8
5df38b35cbe278a6f727170a08588fe0,OTU5202,Alphaproteobacteria,class,0.88,1,11,2.03
5dfdf7e580dd4b0d89e4d1b86cde9191,OTU106,Methylophilus,genus,0.92,2,2,2
5e1588ffda528350b3455f956bebad1c,OTU157,Novosphingobium,genus,0.94,3,5,3.33
5e24776b6752d6db1ee788863f4164c0,OTU3305,Chitinophagaceae,family,1,1,6,3.38
5e35413a8ce4d0bdb293650404ecc0db,OTU237,Actinoplanes,genus,1,3,6,5.17
5e364f333e2288626794681dea632b84,OTU1258,Alphaproteobacteria,class,1,1,11,2.03
5e688e82b7c06815c9f6396be5ebab8c,OTU3725,Chloroflexia,class,0.99,2,3,2.5
5e72ca4c61d547a76603a2d249d446b4,OTU1698,Betaproteobacteria,class,1,1,10,2.77
5e774c316a823f3eff0e424f8a99f14b,OTU4038,Bacteria,domain,1,1,21,1.8
5e8d98fff23d7597ca7de2a3bd388e01,OTU1917,Spartobacteria,class,0.97,1,1,1
5eaf564f15820c88826da97b46edefb0,OTU1040,Bacteria,domain,0.99,1,21,1.8
5ecfdd96205a448b09ddb11a78c0b142,OTU1617,Xanthomonadaceae,family,1,1,4,2.15
5ed479a00622bb374a09445828072123,OTU1434,Gp6,genus,1,1,1,1
5ee4f2b2ea07df4da5c181106620fedf,OTU137,Asticcacaulis,genus,1,3,3,3
5ee8ab6afc9b3edfc88662f6fcb43382,OTU304,Proteobacteria,phylum,1,1,21,1.96
5eeed0148012aef6e8dd683f1694b15e,OTU95,Micromonosporaceae,family,1,1,6,3.17
5efb5344e5c084e4171ad8f7861a978b,OTU5127,Gammaproteobacteria,class,1,1,21,2.69
5f04896226c2000a696c1ab1be35e4fa,OTU2320,Acidobacteria_Gp4,class,1,1,1,1
5f2c65f00c71a823843b1acb63b68d85,OTU3162,Nocardioides,genus,1,2,3,2.5
5f2fcf307d09f26f30a6ba0ebb05f4f6,OTU3303,Nocardioides,genus,1,2,3,2.5
5f5630a2e3b194c9d0e68cf89ebddb7a,OTU263,Chitinophagaceae,family,1,1,6,3.38
5f565419452612f6f99e3ba6b93caa85,OTU1445,Sphaerobacteraceae,family,0.83,2,2,2
5f76422c861feba82607c65af26dcf54,OTU745,Acidobacteria_Gp4,class,1,1,1,1
5f7b86fafb4caa06081153ecbc5d03a6,OTU724,Actinoplanes,genus,0.99,3,6,5.17
5f91a4e845a1e95395e9178cd53962b8,OTU3004,Armatimonadetes,phylum,1,2,2,2
5f98e07f2bd46d46630ebfc37797134d,OTU110,Micromonosporaceae,family,0.99,1,6,3.17
5fa286f472eed88d2c3c91d687218e98,OTU3944,Clostridium III,genus,0.93,3,8,4.38
5fb152374d646b1560bb0e48aca353f2,OTU2932,Chloroflexia,class,0.91,2,3,2.5
5fbfc5e3c99fc02f0f1ec209cd499a7b,OTU1094,Rhizobiales,order,0.86,1,11,2.2
5fc45d9bb93effd2a407f9d722560dc5,OTU802,Chryseobacterium,genus,1,2,7,5.08
5fded8be8114c4158292bbefc5d9e151,OTU782,Flavobacterium,genus,1,1,13,4.74
5fdfc4b71bf64ad00779694d0f8bbb12,OTU3430,Acidobacteria_Gp4,class,1,1,1,1
6021c8044b1000ad24ea59b49cd00c62,OTU45,Streptomyces,genus,1,5,7,6.21
603e9e10f71e952c32335006471a2147,OTU1249,Sphingopyxis,genus,1,1,1,1
60582ca8a105339eaf025088ce25ba20,OTU3646,Chitinophagaceae,family,1,1,6,3.38
606e36a325f635c222129e549827a773,OTU2237,Gp6,genus,1,1,1,1
607239d622fc761f6d22ba97641a87f3,OTU4648,Gammaproteobacteria,class,0.83,1,21,2.69
607aa2f28dd890de659f956df44edf43,OTU1576,Blastococcus,genus,0.95,3,3,3
60a53ae30a6a433969a4ca8d6f91c322,OTU3970,Mycobacterium,genus,1,1,3,1.14
60a717f26cc27c2c5f77d6dfbc41990d,OTU5195,Bacteria,domain,1,1,21,1.8
60b040f803000804ed0fc99aa538f330,OTU1060,Steroidobacter,genus,1,1,1,1
60c72c9fddd8aab8ef1c9ec624ce434f,OTU3484,Flammeovirgaceae,family,0.99,2,8,4.5
60ca3dd8b2d6364a96b1a78749fcb3e8,OTU775,Chitinophagaceae,family,1,1,6,3.38
60dffe110cd6df90572362f6a2ecd3e8,OTU1587,Nocardioides,genus,1,2,3,2.5
60f2bb2654e2dfbd2e2559c399debc68,OTU2790,Devosia,genus,1,2,2,2
60fd8367176447ac1d20c6d4b3d241c9,OTU2058,Bacteria,domain,1,1,21,1.8
610dca223a42e404e2edb534dbed8058,OTU1422,Xanthomonadaceae,family,1,1,4,2.15
614176a3101737d7aedb49a66a08312a,OTU3172,Bacteria,domain,1,1,21,1.8
614c36dc9fa0bf3f812572448d0acd19,OTU3270,Betaproteobacteria,class,1,1,10,2.77
6164b1f4737bf816aa54b24d3c9e4f37,OTU2200,Chitinophagaceae,family,1,1,6,3.38
6177ae5c13ecf0eafb94ccc2b5a01b66,OTU2812,Flavisolibacter,genus,0.96,3,3,3
6196369b26ff438a78de3fea11c93b9d,OTU3978,Gammaproteobacteria_incertae_sedis,order,0.9,1,6,2.5
619ef489b823257002ac4ce9526d20fc,OTU2557,Flavobacterium,genus,1,1,13,4.74
61f76d19155ecf87b145eac7948c7fcb,OTU1035,Amycolatopsis,genus,1,3,4,3.91
61ffef527b45e8f69dae46b21c1ce77b,OTU2886,Chloroflexi,phylum,0.82,1,3,1.71
62151bf53b6896312e6e4831a13f9c0f,OTU2998,Bacteria,domain,1,1,21,1.8
621b86d8eac7a288ee7c3a7c41cbe992,OTU5344,Bacteria,domain,1,1,21,1.8
621ba88ef805b8c1dbbf660238468939,OTU734,Chitinophagaceae,family,1,1,6,3.38
621bf49bd35c130d208e3ea27d883118,OTU2463,Pseudomonas,genus,0.98,1,9,4.89
62436f4492812d4ec381abb4a26a11e6,OTU983,Rhodospirillaceae,family,0.98,1,10,3.48
625ec3ef69a590e16453ff353f9eeef3,OTU3159,Armatimonadetes,phylum,1,2,2,2
6264ae347153d5273895bac7978beaa9,OTU4659,Alphaproteobacteria,class,1,1,11,2.03
626a072b60be1cb475288982c93061d7,OTU5393,Acidobacteria_Gp1,class,0.98,1,2,1.1
6284110564d1fdd6f470304e5a2c3ed2,OTU1456,Hyphomicrobium,genus,1,1,1,1
62886e3e60add3337420e1fb97caa10b,OTU3960,Bacteroidetes,phylum,1,1,13,1.29
629ea67f1c8658df82169d267969adb5,OTU3500,Bacteria,domain,0.99,1,21,1.8
62a0e833afa4d8da1abcc1ffebf7a0c5,OTU4701,Bacteria,domain,1,1,21,1.8
62b22c9a072bc72e16ffab5e22e96efc,OTU1933,Acidobacteria,phylum,1,1,2,1.28
62b9d31cb175b5fbb80539366ae58083,OTU2911,Micromonosporaceae,family,0.96,1,6,3.17
62c8d95ac080cc3df0b93c97169bfe36,OTU5284,Nannocystineae,suborder,0.85,2,2,2
62ca7f172ad31dd11f7f31a9cacd8971,OTU1011,Cytophagales,order,1,1,8,2.69
62e6ca37fc4dd1d780a582f17a647b23,OTU2199,Rhizobium,genus,0.89,3,6,3.24
62edb3849af3302d1f8e72454a330c03,OTU963,Pseudomonas,genus,1,1,9,4.89
62eed5af657ff38aa7599cea4de56017,OTU4994,Bacteria,domain,1,1,21,1.8
62fd6e0c7154201b23e0f0583e1f868b,OTU3076,Acidimicrobineae,suborder,0.97,1,2,1.5
62ff53e82ecbd15c943e434148e6347c,OTU151,Acidobacteria_Gp4,class,1,1,1,1
6310d6a698b06fed313b57b1ad5f27b0,OTU5084,Bacteria,domain,1,1,21,1.8
631661e6446c3c124e6f7abc5b4a74be,OTU163,Rhizobium,genus,0.86,3,6,3.24
6319cb3fe7f0f0c11fa15c80f97323eb,OTU260,Micromonosporaceae,family,1,1,6,3.17
631cf4ff7bbe20c6f97081e0f1d2fcb9,OTU3016,Azospirillum,genus,1,7,10,9
63268c06e4fd8272cb5e26a5d8065c08,OTU1292,Xanthomonadaceae,family,1,1,4,2.15
633292b2cffdd201e1da5c0efe2773a8,OTU3669,Sphingobium,genus,1,2,4,2.67
633d7195daa4897577825be309e98d22,OTU1354,Phenylobacterium,genus,0.99,1,1,1
6361beefec81e8f5138138aba987c86d,OTU4708,Saccharibacteria_genera_incertae_sedis,genus,0.99,1,1,1
63695e3148e8b217815ed2861de6f6dc,OTU900,Chitinophagaceae,family,1,1,6,3.38
636d65ae3e9f372cafbd5498390c542b,OTU3239,Spartobacteria,class,0.99,1,1,1
63960f947a0d515351e8324d5f7ecd3b,OTU4041,Bacteria,domain,1,1,21,1.8
